Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Total_Spending,NumChildren,Cluster,PC1,PC2
25965.0,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,40,2819,0,1,0,0,0,0,1,0,0,0,63,52,0,189,0,2,-2.113118288339447,-0.5608243800659343
14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,64,2703,0,0,0,1,0,0,0,0,1,0,24,22,0,72,0,0,-2.5209153819002066,-0.7296775771106092
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,61,2707,0,1,0,0,0,0,0,1,0,0,41,22,0,123,0,0,-2.3912013595135293,-0.8214564761992468
45068.0,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46,2568,0,0,0,1,0,0,0,0,0,1,17,14,0,51,1,2,-1.9779576646152008,-0.8715034615592724
21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,33,2436,0,0,1,0,0,0,1,0,0,0,44,29,0,132,1,2,-2.2435388650861605,-0.06922740503156402
29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,2575,0,1,0,0,0,0,0,0,0,1,32,30,0,96,1,2,-2.1924025170205335,-0.7581170296057612
54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,49,2393,0,1,0,0,0,1,0,0,0,0,180,162,0,540,2,0,-0.769854594160634,0.204482878267508
59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,56,2494,0,1,0,0,0,0,0,0,0,1,1038,1028,0,3114,1,1,2.4043911372655544,0.42184755407336105
59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,58,2392,0,0,1,0,0,0,0,0,1,0,491,408,0,1473,2,3,0.5685530981663278,1.3904949851939032
66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,50,2814,0,0,0,0,1,0,0,1,0,0,888,747,0,2664,1,3,0.6876171150294853,0.5953698087374419
77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,40,2354,0,1,0,0,0,0,0,1,0,0,611,552,0,1833,1,1,1.3994434577847108,-0.032296713235334604
52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,45,2734,0,0,1,0,0,0,0,0,0,1,952,914,0,2856,1,1,0.5954066579355114,-0.5820599864002929
26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,46,2197,0,1,0,0,0,0,0,1,0,0,10,9,0,30,2,2,-2.409011194595092,-0.7353567152336227
81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,57,2766,0,1,0,0,0,0,0,0,0,1,1205,1169,1,3615,1,3,1.9532487586300527,0.8851018462712337
70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,41,2337,0,0,1,0,0,0,0,1,0,0,485,394,0,1455,0,1,0.833449475776172,-0.880702445818902
36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,35,2537,0,1,0,0,0,1,0,0,0,0,154,136,1,462,1,2,-1.3849285438982282,1.0152022706901465
65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,40,2347,0,0,1,0,0,0,0,0,0,1,658,652,0,1974,0,1,1.2732880900360957,-0.6400456330772735
68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,57,2413,1,0,0,0,0,0,0,1,0,0,774,620,0,2322,1,1,1.8563507824629915,-0.07208198433668157
68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,53,2827,1,0,0,0,0,0,0,1,0,0,1959,1844,0,5877,0,1,3.8692598318012714,0.09085903303057644
41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,38,2498,0,0,0,1,0,1,0,0,0,0,422,377,0,1266,0,2,-0.22870234075511842,0.1870712718983154
38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,65,2407,0,0,0,1,0,0,0,1,0,0,216,175,0,648,1,0,-0.9645797229071658,-0.12958433174191125
65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,53,2351,0,0,0,1,0,0,0,1,0,0,1092,1038,0,3276,0,1,1.4036199988395885,-1.4639463518358231
66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,44,2638,1,0,0,0,0,0,0,0,0,1,611,533,0,1833,1,1,1.1200379610887548,-0.02908757273126563
86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,48,2814,0,0,1,0,0,0,0,0,0,1,2074,2034,0,6222,0,1,3.3535714124565663,-1.1614067024834183
77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,31,2203,0,0,0,1,0,0,0,0,0,1,1320,1294,2,3960,0,1,2.324575894661817,-1.0353186900478424
69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,51,2431,0,0,0,1,0,0,0,0,0,1,977,910,0,2931,0,1,1.0348099433119,-0.9734115230280447
50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,60,2792,1,0,0,0,0,0,0,0,0,1,489,485,1,1467,1,3,0.44715089441204703,1.5374967750196884
61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,50,2467,0,0,1,0,0,0,0,1,0,0,858,759,0,2574,0,1,0.4157584949499196,-0.7172241281683264
42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,62,2511,0,0,0,1,0,0,0,0,1,0,190,110,0,570,1,0,-0.9619200941536191,-0.21238533265277026
13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,68,2398,0,0,0,1,0,0,1,0,0,0,19,9,0,57,0,2,-2.582401577857287,-0.6100566849184538
47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,71,2555,0,0,0,0,1,0,0,0,1,0,90,59,0,270,2,2,-1.4152852319610714,0.11444499108558054
61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,2497,0,1,0,0,0,0,0,0,1,0,120,114,0,360,2,0,-0.9105555679622087,-0.9749581100708817
34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,25,2254,0,0,1,0,0,0,0,1,0,0,19,15,0,57,0,0,-2.200210057444206,-0.868008256720222
26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,71,2606,0,0,1,0,0,0,0,0,0,1,55,53,0,165,2,2,-2.10984552537932,0.3497891118543665
45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,59,2397,0,0,1,0,0,0,0,1,0,0,607,578,0,1821,0,3,0.6635928617329024,0.43543671076318224
78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,60,2240,0,0,0,1,0,0,0,1,0,0,970,936,1,2910,0,1,3.0140069507247036,-0.02233300799285632
78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,47,2444,1,0,0,0,0,0,0,1,0,0,700,666,0,2100,1,3,1.3616342127684153,0.7055668210829268
71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,42,2268,0,1,0,0,0,0,0,1,0,0,591,568,0,1773,2,3,1.1840435994150913,0.4412933030639111
71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,42,2297,1,0,0,0,0,0,0,1,0,0,1211,969,1,3633,1,1,1.7127837155861654,0.39681499555782945
90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,32,2220,0,0,1,0,0,0,0,0,1,0,1605,1589,3,4815,0,1,2.0147750039290875,-1.2701993546610706
41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,52,2344,1,0,0,0,0,0,0,0,1,0,182,177,0,546,1,2,-1.0992570718388852,0.521377090395272
71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,34,2694,0,1,0,0,0,0,0,1,0,0,1350,1257,2,4050,1,1,2.190361162551084,0.06285062214663246
35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,50,2161,1,0,0,0,0,0,0,0,0,1,39,21,0,117,1,2,-1.8779918072496273,-0.8390379136752508
43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,69,2604,1,0,0,0,0,0,0,1,0,0,607,577,0,1821,1,3,0.5860704453139104,0.5816698349571293
66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,72,2379,0,0,0,1,0,0,0,0,0,1,757,566,1,2271,1,0,0.3517943141778003,-0.3357783007839053
35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,49,2694,0,1,0,0,0,0,0,0,1,0,41,23,1,123,1,2,-2.0316397595830393,-0.8230126137851547
25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,34,2511,0,1,0,0,0,0,0,1,0,0,12,6,0,36,1,2,-2.442114610708294,-0.7246040842984416
55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,55,2775,0,0,1,0,0,0,0,0,1,0,837,771,0,2511,1,3,1.6429123875210399,1.1541905348832653
33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,45,2653,0,0,1,0,0,0,0,1,0,0,70,28,0,210,1,2,-1.78558382347367,-0.17117641026639527
58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,67,2570,0,0,0,1,0,0,0,1,0,0,547,498,0,1641,0,3,0.7720131544714718,0.417199766395983
50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,38,2485,0,0,0,1,0,0,0,1,0,0,229,225,0,687,1,0,-0.6984134769891305,0.38339103336299785
76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,45,2728,0,1,0,0,0,0,0,0,0,1,1364,1217,0,4092,0,1,0.9129820464442284,-1.1521240137974484
87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,60,2803,1,0,0,0,0,1,0,0,0,0,1072,992,1,3216,0,1,1.7272012387208193,-0.7355394707962114
25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,42,2662,0,0,0,1,0,0,0,1,0,0,43,38,0,129,1,2,-2.1293551781718816,-0.12461454450954722
58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,50,2614,1,0,0,0,0,0,0,1,0,0,1011,837,0,3033,1,3,2.272409001442261,2.548545222710453
45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,2251,0,0,1,0,0,0,0,1,0,0,18,15,0,54,2,2,-1.9805472266341224,-0.8434283493871958
74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,55,2716,0,1,0,0,0,0,0,0,1,0,956,947,0,2868,1,1,1.084205369964932,-0.2650851351421516
59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,66,2582,0,1,0,0,0,0,0,1,0,0,714,559,0,2142,0,3,1.2643398958846288,0.4419318810135527
18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2196,0,1,0,0,0,0,0,0,0,1,15,14,0,45,1,2,-2.4458796933460603,-0.21841233995523807
72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,55,2660,0,1,0,0,0,0,0,1,0,0,1698,1449,0,5094,0,1,1.8736472284167094,-1.127407832451647
7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,44,2856,0,1,0,0,0,0,0,1,0,0,39,7,1,117,1,2,-2.2838418752526284,1.6711996420106876
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,2180,0,1,0,0,0,0,0,1,0,0,61,57,0,183,1,0,-1.6531038859010296,-0.8274591537271956
80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,65,2377,0,1,0,0,0,0,0,1,0,0,1332,1284,1,3996,0,1,2.7991782179959492,-0.633434345483857
75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,44,2314,1,0,0,0,0,0,0,0,1,0,876,725,0,2628,0,1,2.2261526139615655,-1.0961230640726456
56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,55,2420,0,1,0,0,0,0,0,0,1,0,385,359,0,1155,3,3,0.16333069332784336,2.3828376647023712
89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,29,2599,0,0,0,1,0,0,0,1,0,0,653,470,1,1959,0,1,2.7051313184915635,0.12070387263387009
35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,71,2434,1,0,0,0,0,0,0,0,0,1,11,11,0,33,2,2,-2.192497052505847,-0.924105634781068
53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,67,2850,0,0,0,1,0,0,0,0,0,1,437,394,0,1311,2,3,0.23455498153383184,3.089766357449012
66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,42,2541,0,1,0,0,0,0,0,1,0,0,497,388,0,1491,2,3,0.7274017283198398,2.1871223929737287
45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,72,2415,1,0,0,0,0,0,0,0,0,1,254,224,0,762,3,3,-0.6725901380657568,1.6170863052596318
89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,47,2422,1,0,0,0,0,0,0,1,0,0,1430,1388,3,4290,2,1,1.4122749862340678,-0.19070998846326473
72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,71,2220,0,1,0,0,0,0,0,1,0,0,1677,1677,3,5031,0,1,3.2468158903294158,-1.0342574670738012
67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,47,2616,0,1,0,0,0,0,0,1,0,0,1165,995,0,3495,1,1,1.5383361986109056,0.008200347517430928
70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,68,2185,0,0,0,1,0,0,0,0,1,0,313,292,0,939,1,2,0.10292661377653319,-0.5607075379751477
17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,31,2627,0,1,0,0,0,0,1,0,0,0,12,6,0,36,1,2,-2.6186199508456256,-0.6866570557467673
62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,51,2848,0,0,0,1,0,0,0,1,0,0,1241,1144,0,3723,1,1,1.6207612130029765,0.011215297772057336
64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,67,2622,0,0,1,0,0,0,0,0,0,1,1078,1057,0,3234,1,1,2.6861730905166588,0.7990254882499555
34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,64,2639,0,0,0,1,0,0,0,0,1,0,73,49,0,219,2,2,-1.76672347006244,-0.009807192014917459
48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2338,0,0,1,0,0,0,0,0,0,1,53,43,0,159,3,0,-1.4180589261681957,0.053768703103677415
38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,42,2491,0,0,0,1,0,1,0,0,0,0,69,29,0,207,1,0,-1.5318163314235036,-0.08770796698253507
82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,56,2314,0,1,0,0,0,0,0,1,0,0,862,822,1,2586,0,1,2.1427945738473335,-0.9917180264198631
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,68,2572,0,0,0,1,0,0,0,1,0,0,1383,1192,1,4149,0,1,2.3602132658933286,-0.9529633324578374
17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,45,2361,0,1,0,0,0,1,0,0,0,0,31,24,0,93,1,2,-2.214687818556052,0.4492302845214134
71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,25,2271,0,0,1,0,0,0,0,1,0,0,916,872,0,2748,0,1,2.3024224374916447,-1.0251110276729707
33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,50,2446,0,0,1,0,0,0,0,1,0,0,17,6,1,51,1,2,-2.238910390501957,-0.8030638893707225
63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,66,2310,0,1,0,0,0,1,0,0,0,0,1150,1085,1,3450,0,1,2.8880349728597006,-0.13072000297937092
83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,48,2339,0,0,0,1,0,0,0,0,0,1,1413,1329,0,4239,0,1,2.8052918753569434,-1.1740921526373842
51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,62,2428,0,0,0,1,0,0,0,0,0,1,445,441,0,1335,1,0,0.22794374791503133,-0.20986507612935137
58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,45,2345,0,0,0,0,1,0,0,1,0,0,913,762,0,2739,1,1,1.9115515974000197,-0.3486476722071483
80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,51,2645,0,1,0,0,0,0,0,1,0,0,1713,1669,3,5139,0,1,3.2530835034235044,-0.3630588261763586
75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,41,2217,0,0,0,1,0,0,0,1,0,0,1360,1280,0,4080,0,1,2.321502951573709,-0.5151333743204258
63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,42,2664,0,0,0,1,0,1,0,0,0,0,917,828,0,2751,0,1,1.9944735425889213,-0.08206616844876191
62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,48,2846,0,0,0,1,0,0,0,0,0,1,1214,1202,0,3642,1,3,1.6116556974001384,1.2716172635710414
58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,56,2442,0,1,0,0,0,0,0,1,0,0,1019,867,0,3057,1,3,0.9027455658660064,0.9636668044036275
40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,41,2630,0,1,0,0,0,0,0,0,1,0,69,46,0,207,1,2,-1.6181092090386227,-0.20629154700840194
38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,61,2243,0,1,0,0,0,0,0,0,0,1,83,67,0,249,1,0,-1.4587274259542242,-0.7351333621336048
35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,39,2428,0,1,0,0,0,1,0,0,0,0,55,44,0,165,1,2,-1.774884863772176,0.022205711602184267
79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,53,2225,0,0,1,0,0,0,0,1,0,0,548,532,0,1644,2,3,1.1682587432751892,0.4274331779081827
78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,32,2403,0,1,0,0,0,0,0,0,1,0,1387,1347,0,4161,0,1,2.3488546033220574,-0.5546575663521576
31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,42,2574,0,0,1,0,0,0,0,0,0,1,52,18,1,156,1,2,-1.971547943567962,-0.6480535323408602
75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,68,2197,0,0,1,0,0,0,0,1,0,0,606,379,0,1818,0,1,1.5536126115101692,-1.614007555278347
48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,65,2587,0,1,0,0,0,0,0,1,0,0,183,124,0,549,1,0,-0.875484291418135,0.14482917779746127
74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,43,2815,0,1,0,0,0,0,0,1,0,0,1783,1697,0,5349,0,1,2.1273935646344984,-1.2539511504563792
67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,33,2821,0,0,0,1,0,0,0,1,0,0,1243,1122,0,3729,0,1,3.0647855399159383,0.3552020533559239
46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,55,2460,0,1,0,0,0,1,0,0,0,0,122,61,0,366,1,0,-1.2590106726470582,-0.8579278748284168
62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,64,2558,0,1,0,0,0,0,0,0,1,0,392,334,0,1176,1,3,0.2401982194172497,1.1336702081070489
72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,41,2520,0,1,0,0,0,0,0,1,0,0,668,578,0,2004,1,1,1.4003499966612183,0.12195913166800898
78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,69,2358,0,1,0,0,0,0,0,0,0,1,1302,1097,0,3906,0,1,2.191226559801694,-0.48305123282014656
42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,55,2590,0,0,1,0,0,0,0,1,0,0,542,430,0,1626,2,3,0.35005959533695613,3.224614598485522
33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,48,2601,0,1,0,0,0,0,0,1,0,0,69,57,0,207,2,2,-1.8014341881545846,0.34461099140229007
6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,63,2727,0,0,0,1,0,0,0,0,0,1,125,113,0,375,1,0,-3.0214360172175794,-1.3468210239576686
41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,2639,0,0,0,1,0,0,0,1,0,0,16,16,0,48,2,0,-2.041514596492051,-0.9547950589560578
40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,55,2462,0,0,1,0,0,0,0,0,0,1,87,81,0,261,1,0,-1.5781071815291707,-0.32665908753492057
74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,62,2313,0,0,0,1,0,0,0,0,0,1,1158,1158,0,3474,0,1,1.8694988462191573,-1.749899114686269
51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,65,2352,0,0,1,0,0,0,0,0,1,0,39,35,0,117,2,0,-1.666427435172509,-0.5280784775858546
72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,49,2449,0,0,1,0,0,0,0,1,0,0,1391,1257,0,4173,1,1,2.3426417636934067,-0.4681948090817199
71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,46,2244,0,0,1,0,0,0,0,0,0,1,1230,1230,0,3690,0,1,1.81667850655166,-0.9120458072930631
36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,44,2235,0,0,0,1,0,0,0,1,0,0,24,19,0,72,2,2,-2.0368512127948604,-0.3473609854149324
20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,50,2208,0,0,1,0,0,0,0,1,0,0,16,7,0,48,1,2,-2.3817874341466743,-0.7615689468536486
30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,48,2261,0,1,0,0,0,0,0,1,0,0,19,14,0,57,1,2,-2.3212868010105083,-0.7323366377711149
31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,48,2535,0,0,0,1,0,0,0,1,0,0,35,32,0,105,1,2,-2.1350727281383337,-0.7712185544593019
20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,34,2767,0,1,0,0,0,0,1,0,0,0,40,23,0,120,1,2,-2.2718953996684985,-0.011130495693228156
17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,60,2293,0,0,0,1,0,0,0,0,1,0,41,35,0,123,2,0,-2.053918404027157,1.413980618816699
42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,52,2702,1,0,0,0,0,0,0,0,0,1,615,417,1,1845,1,3,0.684891664005553,1.772341541646754
43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,42,2190,0,1,0,0,0,0,0,0,1,0,490,351,1,1470,1,3,0.15277026229314314,2.409185602313969
40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,44,2818,1,0,0,0,0,0,0,1,0,0,343,309,0,1029,1,3,-0.4416619089510013,1.4351714592296312
